"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"2417",36854351,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02808,4.18614,"House","Entire home/apt",6,"3",4,"$900.00",7,300,93,2,145.75,4081
"2418",36908121,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.81184,4.2676,"Chalet","Entire home/apt",6,"3",5,"$700.00",7,1125,NA,29,700,700
"2419",37002176,"spain","islas-baleares","menorca","2020-05-31","Mahón",39.91205,4.22856,"Villa","Entire home/apt",10,"5+",6,"$1,975.00",7,365,NA,30,NA,0
"2420",37009188,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.94013,3.95547,"Apartment","Entire home/apt",6,"3",4,"$150.00",7,1125,95,28,150,300
"2421",37047019,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92905,3.84154,"Apartment","Entire home/apt",5,"2",3,"$199.00",4,180,NA,29,52,52
"2422",37070380,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02057,4.18308,"Villa","Entire home/apt",6,"3",3,"$180.00",1,1125,NA,14,180,2880
"2423",37070402,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.93202,3.82378,"Villa","Entire home/apt",6,"3",3,"$199.00",1,1125,NA,7,199,4577
"2424",37070448,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.97655,3.83908,"Villa","Entire home/apt",6,"3",3,"$184.00",1,1125,NA,19,184,2024
"2425",37070462,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90537,4.06883,"Villa","Entire home/apt",6,"3",3,"$192.00",1,1125,NA,18,192,2304
"2426",37070610,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.93043,3.82573,"Villa","Entire home/apt",6,"3",3,"$157.00",1,1125,NA,18,157,1884
"2427",37070706,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02008,4.18384,"Villa","Entire home/apt",6,"3",3,"$210.00",1,1125,NA,18,210,2520
"2428",37070728,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90599,4.07237,"Villa","Entire home/apt",6,"3",3,"$264.00",1,1125,NA,19,264,2904
"2429",37070775,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.97548,3.83981,"Villa","Entire home/apt",6,"3",3,"$148.00",1,1125,NA,15,148,2220
"2430",37070913,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.97535,3.83898,"Villa","Entire home/apt",6,"3",3,"$167.00",1,1125,NA,21,167,1503
"2431",37071030,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02664,4.18804,"Villa","Entire home/apt",6,"4",3,"$168.00",1,1125,NA,18,168,2016
"2432",37071305,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92873,3.82279,"Villa","Entire home/apt",6,"3",3,"$161.00",1,1125,NA,18,161,1932
"2433",37071336,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00464,3.80639,"Villa","Entire home/apt",6,"3",3,"$278.00",1,1125,NA,22,278,2224
"2434",37071363,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.86799,4.13709,"Villa","Entire home/apt",8,"4",4,"$200.00",1,1125,NA,19,200,2200
"2435",37071604,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92627,3.82876,"Villa","Entire home/apt",6,"3",3,"$431.00",1,1125,NA,14,431,6896
"2436",37071643,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.91006,4.06708,"Villa","Entire home/apt",4,"2",2,"$224.00",1,1125,NA,14,224,3584
"2437",37071803,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.82379,4.23304,"Villa","Entire home/apt",10,"5+",5,"$287.00",1,1125,NA,22,287,2296
